Requesting Candidates for Senior Process Associate- Cus ...,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/requesting-candidates-for-senior-process-associate-customer-care-permanent/genpact-india-pvt-ltd/12342833/
Requesting Candidates for PA - S&P,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/requesting-candidates-for-pa-sp-permanent/genpact-india-pvt-ltd/12342831/
Requesting Candidates for Process Associate - Supplier ...,Genpact India Pvt. Ltd.,Bangalore,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-associate-supplier-enablement-permanent/genpact-india-pvt-ltd/12342829/
Requesting Candidates for Process Developer - RTR,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-developer-rtr-permanent/genpact-india-pvt-ltd/12342827/
Requesting Candidates for Manager-SCM,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/requesting-candidates-for-manager-scm-permanent/genpact-india-pvt-ltd/12342826/
Requesting Candidates for AM-RTR,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/requesting-candidates-for-am-rtr-permanent/genpact-india-pvt-ltd/12342824/
Requesting Candidates for BA - Analytics,Genpact India Pvt. Ltd.,Bangalore,Regular,https://www.shine.com/jobs/requesting-candidates-for-ba-analytics-permanent/genpact-india-pvt-ltd/12342823/
Requesting Candidates for AM-RTR,Genpact India Pvt. Ltd.,Kolkata,Regular,https://www.shine.com/jobs/requesting-candidates-for-am-rtr-permanent/genpact-india-pvt-ltd/12342821/
Requesting Candidates for Manager - CS/Procurement,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/requesting-candidates-for-manager-csprocurement-permanent/genpact-india-pvt-ltd/12342818/
Requesting Candidates for PA-Claims,Genpact India Pvt. Ltd.,Jaipur,Regular,https://www.shine.com/jobs/requesting-candidates-for-pa-claims-permanent/genpact-india-pvt-ltd/12342815/
Requesting Candidates for Management Trainee - RTR,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/requesting-candidates-for-management-trainee-rtr-permanent/genpact-india-pvt-ltd/12342811/
Requesting Candidates for Process Associate - Mortgage ...,Genpact India Pvt. Ltd.,Jaipur,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-associate-mortgage-origination-servicing-permanent/genpact-india-pvt-ltd/12342806/
Requesting Candidates for M-RTR,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/requesting-candidates-for-m-rtr-permanent/genpact-india-pvt-ltd/12342791/
Requesting Candidates for Manager - RTR (Blackline),Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/requesting-candidates-for-manager-rtr-blackline-permanent/genpact-india-pvt-ltd/12342780/
Requesting Candidates for SM-CPG,Genpact India Pvt. Ltd.,Bangalore,Regular,https://www.shine.com/jobs/requesting-candidates-for-sm-cpg-permanent/genpact-india-pvt-ltd/12342772/
Requesting Candidates for Manager - HR,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/requesting-candidates-for-manager-hr-permanent/genpact-india-pvt-ltd/12342767/
Requesting Candidates for Process Developer Invoice to ...,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-developer-invoice-to-cash-billing-permanent/genpact-india-pvt-ltd/12342765/
Requesting Candidates for Assistant Manager - EUC L3 SM ...,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/requesting-candidates-for-assistant-manager-euc-l3-smes-permanent/genpact-india-pvt-ltd/12342761/
Brand Manager - Category Management - Consumer Durables,PAN India Recruiters,Mumbai City,Regular,https://www.shine.com/jobs/brand-manager-category-management-consumer-durables-permanent/pan-india-recruiters/12360106/
Requesting Candidates for SM - General Accounting,Genpact India Pvt. Ltd.,Jaipur,Regular,https://www.shine.com/jobs/requesting-candidates-for-sm-general-accounting-permanent/genpact-india-pvt-ltd/12342719/
Requesting Candidates for Process Associate - Transacti ...,Genpact India Pvt. Ltd.,Bangalore,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-associate-transactions-permanent/genpact-india-pvt-ltd/12342716/
Requesting Candidates for Process Associate - Claims,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-associate-claims-permanent/genpact-india-pvt-ltd/12342713/
Requesting Candidates for Senior Associate - FE Analysi ...,Genpact India Pvt. Ltd.,Bangalore,Regular,https://www.shine.com/jobs/requesting-candidates-for-senior-associate-fe-analysis-permanent/genpact-india-pvt-ltd/12342712/
Requesting Candidates for Process Developer - Record to ...,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-developer-record-to-report-permanent/genpact-india-pvt-ltd/12342711/
Requesting Candidates for Process Developer - RTR,Genpact India Pvt. Ltd.,Kolkata,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-developer-rtr-permanent/genpact-india-pvt-ltd/12342710/
Requesting Candidates for Manager,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/requesting-candidates-for-manager-permanent/genpact-india-pvt-ltd/12342709/
Requesting Candidates for Consultant IT SAP GRC,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/requesting-candidates-for-consultant-it-sap-grc-permanent/genpact-india-pvt-ltd/12342705/
Requesting Candidates for Process Associate - Underwrit ...,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-associate-underwriting-permanent/genpact-india-pvt-ltd/12342702/
Manager - Compensation & Benefits - Retail,New Era India,Bangalore,Regular,https://www.shine.com/jobs/manager-compensation-benefits-retail-permanent/new-era-india/12360084/
Requesting Candidates for Management Trainee - OTC,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/requesting-candidates-for-management-trainee-otc-permanent/genpact-india-pvt-ltd/12342699/
Requesting Candidates for Manager - Graphic Designer,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/requesting-candidates-for-manager-graphic-designer-permanent/genpact-india-pvt-ltd/12342697/
Requesting Candidates for Process Associate - Invoice t ...,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-associate-invoice-to-cash-permanent/genpact-india-pvt-ltd/12342685/
Requesting Candidates for Process Associate,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-associate-permanent/genpact-india-pvt-ltd/12342683/
Requesting Candidates for Lead Consultant- Senior Devel ...,Genpact India Pvt. Ltd.,Pune,Regular,https://www.shine.com/jobs/requesting-candidates-for-lead-consultant-senior-developer-sfdc-permanent/genpact-india-pvt-ltd/12342673/
Requesting Candidates for Process Developer - R2R,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/requesting-candidates-for-process-developer-r2r-permanent/genpact-india-pvt-ltd/12342659/
Requesting Candidates for Management Trainee - RTR,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/requesting-candidates-for-management-trainee-rtr-permanent/genpact-india-pvt-ltd/12342655/
Requesting Candidates for Assistant Vice President - Pr ...,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/requesting-candidates-for-assistant-vice-president-project-leader-recoveries-permanent/genpact-india-pvt-ltd/12342648/
Requesting Candidates for Consultant - TE Audit,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/requesting-candidates-for-consultant-te-audit-permanent/genpact-india-pvt-ltd/12342647/
Manager - Grants & Organisational Development - India - ...,CROSSOVER CATALYST,Chennai,Regular,https://www.shine.com/jobs/manager-grants-organisational-development-india-ngo-ca-permanent/crossover-catalyst/12354175/
Urgent requirement for Solution Consultant,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/urgent-requirement-for-solution-consultant-permanent/genpact-india-pvt-ltd/12342405/
Java and Microservices Developer,UBS Securities India Private Limite...,Pune,Regular,https://www.shine.com/jobs/java-and-microservices-developer-permanent/ubs-securities-india-private-limited/12360286/
Senior Software Engineer (.NET),UBS Securities India Private Limite...,Pune,Regular,https://www.shine.com/jobs/senior-software-engineer-net-permanent/ubs-securities-india-private-limited/12360283/
Software Engineer,UBS Securities India Private Limite...,Pune,Regular,https://www.shine.com/jobs/software-engineer-permanent/ubs-securities-india-private-limited/12360282/
ETD Trade & Processing Specialist,UBS Securities India Private Limite...,Hyderabad,Regular,https://www.shine.com/jobs/etd-trade-processing-specialist-permanent/ubs-securities-india-private-limited/12360280/
Cyber Security - Site Reliability Engineer,UBS Securities India Private Limite...,Pune,Regular,https://www.shine.com/jobs/cyber-security-site-reliability-engineer-permanent/ubs-securities-india-private-limited/12360253/
HR Data Analyst - AET,UBS Securities India Private Limite...,Pune,Regular,https://www.shine.com/jobs/hr-data-analyst-aet-permanent/ubs-securities-india-private-limited/12360203/
Urgent requirement for Manager - Analytics,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/urgent-requirement-for-manager-analytics-permanent/genpact-india-pvt-ltd/12342437/
Urgent requirement for Management trainee - Hire to Ret ...,Genpact India Pvt. Ltd.,Kolkata,Regular,https://www.shine.com/jobs/urgent-requirement-for-management-trainee-hire-to-retire-permanent/genpact-india-pvt-ltd/12342435/
Manager - Human Resources - Retail Industry,PAN India Recruiters,Gurugram,Regular,https://www.shine.com/jobs/manager-human-resources-retail-industry-permanent/pan-india-recruiters/12358944/
Urgent requirement for Assistant Manager,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/urgent-requirement-for-assistant-manager-permanent/genpact-india-pvt-ltd/12342411/
Manager - IT System - SAP - Manufacturing Industry,PAN India Recruiters,Mumbai City,Regular,https://www.shine.com/jobs/manager-it-system-sap-manufacturing-industry-permanent/pan-india-recruiters/12358878/
Datacomp Web Technologies - .Net Developer - SQL/C/Java ...,Datacomp Web Technologies India Pvt...,Mumbai City,Regular,https://www.shine.com/jobs/datacomp-web-technologies-net-developer-sqlcjavascript-permanent/datacomp-web-technologies-india-pvt-ltd/12359968/
Stores Officer,Galentic Pharma (India) Pvt. Ltd,Mumbai City,Regular,https://www.shine.com/jobs/stores-officer-permanent/galentic-pharma-india-pvt-ltd/12359883/
Management Trainee - Contract Admin,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/management-trainee-contract-admin-permanent/genpact-india-pvt-ltd/12342526/
Require Assistant Manager - Customer Care,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/require-assistant-manager-customer-care-permanent/genpact-india-pvt-ltd/12342523/
Require Assistant Manager - Risk Modelling,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/require-assistant-manager-risk-modelling-permanent/genpact-india-pvt-ltd/12342519/
Require Assistant Manager - Data Engineer,Genpact India Pvt. Ltd.,Bangalore,Regular,https://www.shine.com/jobs/require-assistant-manager-data-engineer-permanent/genpact-india-pvt-ltd/12342517/
Require Process Developer,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/require-process-developer-permanent/genpact-india-pvt-ltd/12342516/
Require Manager - Regulatory Affairs,Genpact India Pvt. Ltd.,Mumbai City,Regular,https://www.shine.com/jobs/require-manager-regulatory-affairs-permanent/genpact-india-pvt-ltd/12342515/
Process Optimization Specialist and Business Analyst,UBS Securities India Private Limite...,Hyderabad,Regular,https://www.shine.com/jobs/process-optimization-specialist-and-business-analyst-permanent/ubs-securities-india-private-limited/12359530/
Senior iOS Engineer,UBS Securities India Private Limite...,Pune,Regular,https://www.shine.com/jobs/senior-ios-engineer-permanent/ubs-securities-india-private-limited/12359529/
Product Marketing Manager - Consumer Industry,PAN India Recruiters,Mumbai City,Regular,https://www.shine.com/jobs/product-marketing-manager-consumer-industry-permanent/pan-india-recruiters/12359470/
Urgent requirement for PA- Accounts Payable,Genpact India Pvt. Ltd.,Jaipur,Regular,https://www.shine.com/jobs/urgent-requirement-for-pa-accounts-payable-permanent/genpact-india-pvt-ltd/12342469/
Urgent requirement for Process Associate - Invoice To C ...,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/urgent-requirement-for-process-associate-invoice-to-cashpasc-permanent/genpact-india-pvt-ltd/12342468/
Urgent requirement for Assistant Manager - Investment A ...,Genpact India Pvt. Ltd.,Gurugram,Regular,https://www.shine.com/jobs/urgent-requirement-for-assistant-manager-investment-accounting-permanent/genpact-india-pvt-ltd/12342467/
Urgent requirement for PD - RTR,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/urgent-requirement-for-pd-rtr-permanent/genpact-india-pvt-ltd/12342466/
Urgent requirement for Senior Manager - LDT,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/urgent-requirement-for-senior-manager-ldt-permanent/genpact-india-pvt-ltd/12342465/
Urgent requirement for Manager-Analytics,Genpact India Pvt. Ltd.,Bangalore,Regular,https://www.shine.com/jobs/urgent-requirement-for-manager-analytics-permanent/genpact-india-pvt-ltd/12342464/
Urgent requirement for Consultant-Oracle Apps Technical,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/urgent-requirement-for-consultant-oracle-apps-technical-permanent/genpact-india-pvt-ltd/12342463/
Urgent requirement for RTR-MT,Genpact India Pvt. Ltd.,Noida,Regular,https://www.shine.com/jobs/urgent-requirement-for-rtr-mt-permanent/genpact-india-pvt-ltd/12342461/
Urgent requirement for Assistant Manager - PTP,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/urgent-requirement-for-assistant-manager-ptp-permanent/genpact-india-pvt-ltd/12342460/
Urgent requirement for Process Associate - Content Revi ...,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/urgent-requirement-for-process-associate-content-review-english-permanent/genpact-india-pvt-ltd/12342459/
Urgent requirement for Process Associate - Content Revi ...,Genpact India Pvt. Ltd.,Hyderabad,Regular,https://www.shine.com/jobs/urgent-requirement-for-process-associate-content-review-permanent/genpact-india-pvt-ltd/12342456/
Urgent requirement for Assistant Vice President - MDM D ...,Genpact India Pvt. Ltd.,Bangalore,Regular,https://www.shine.com/jobs/urgent-requirement-for-assistant-vice-president-mdm-domain-specialist-permanent/genpact-india-pvt-ltd/12342454/
Urgent requirement for Assistant Manager - Transactiona ...,Genpact India Pvt. Ltd.,Bangalore,Regular,https://www.shine.com/jobs/urgent-requirement-for-assistant-manager-transactional-buyer-fulfillment-specialist-permanent/genpact-india-pvt-ltd/12342451/
